MerchandiseStand,TransactionTime,Qty
Merch4,19/09/22 20:01,1
Merch2,19/09/22 20:01,1
Merch1,19/09/22 20:01,1
Merch3,19/09/22 20:01,1
Merch6,19/09/22 20:01,1
Merch5,19/09/22 20:01,1
Merch4,19/09/22 20:01,4
Merch3,19/09/22 20:01,2
Merch2,19/09/22 20:01,1
Merch1,19/09/22 20:01,1
Merch6,19/09/22 20:02,1
Merch3,19/09/22 20:02,1
Merch2,19/09/22 20:02,1
Merch4,19/09/22 20:02,1
Merch5,19/09/22 20:02,1
Merch1,19/09/22 20:02,1
Merch6,19/09/22 20:02,1
Merch4,19/09/22 20:02,1
Merch3,19/09/22 20:02,2
Merch2,19/09/22 20:02,1
Merch1,19/09/22 20:02,1
Merch5,19/09/22 20:02,1
Merch4,19/09/22 20:03,1
Merch6,19/09/22 20:03,1
Merch2,19/09/22 20:03,1
Merch3,19/09/22 20:03,1
Merch1,19/09/22 20:03,5
Merch5,19/09/22 20:03,1
Merch4,19/09/22 20:03,1
Merch6,19/09/22 20:03,3
Merch2,19/09/22 20:03,1
Merch3,19/09/22 20:03,1
Merch1,19/09/22 20:03,1
Merch5,19/09/22 20:03,1
Merch4,19/09/22 20:04,3
Merch2,19/09/22 20:04,2
Merch6,19/09/22 20:04,1
Merch3,19/09/22 20:04,1
Merch1,19/09/22 20:04,1
Merch5,19/09/22 20:04,4
Merch4,19/09/22 20:04,2
Merch2,19/09/22 20:04,3
Merch6,19/09/22 20:04,3
Merch3,19/09/22 20:04,1
Merch1,19/09/22 20:04,3
Merch5,19/09/22 20:04,4
Merch2,19/09/22 20:05,1
Merch4,19/09/22 20:05,1
Merch6,19/09/22 20:05,1
Merch5,19/09/22 20:05,2
Merch3,19/09/22 20:05,1
Merch1,19/09/22 20:05,1
Merch2,19/09/22 20:05,1
Merch5,19/09/22 20:05,1
Merch6,19/09/22 20:05,1
Merch3,19/09/22 20:05,3
Merch4,19/09/22 20:05,1
Merch1,19/09/22 20:05,1
Merch2,19/09/22 20:06,1
Merch3,19/09/22 20:06,3
Merch5,19/09/22 20:06,1
Merch1,19/09/22 20:06,5
Merch6,19/09/22 20:06,1
Merch4,19/09/22 20:06,1
Merch2,19/09/22 20:06,1
Merch3,19/09/22 20:06,1
Merch1,19/09/22 20:06,4
Merch6,19/09/22 20:06,1
Merch4,19/09/22 20:06,2
Merch5,19/09/22 20:06,1
Merch2,19/09/22 20:07,5
Merch3,19/09/22 20:07,1
Merch1,19/09/22 20:07,2
Merch6,19/09/22 20:07,1
Merch5,19/09/22 20:07,1
Merch4,19/09/22 20:07,1
Merch2,19/09/22 20:07,1
Merch1,19/09/22 20:07,3
Merch6,19/09/22 20:07,2
Merch3,19/09/22 20:07,1
Merch4,19/09/22 20:07,1
Merch5,19/09/22 20:07,2
Merch2,19/09/22 20:08,1
Merch1,19/09/22 20:08,1
Merch6,19/09/22 20:08,1
Merch3,19/09/22 20:08,1
Merch4,19/09/22 20:08,1
Merch5,19/09/22 20:08,1
Merch2,19/09/22 20:08,1
Merch1,19/09/22 20:08,1
Merch4,19/09/22 20:08,1
Merch6,19/09/22 20:08,1
Merch3,19/09/22 20:08,1
Merch5,19/09/22 20:08,1
Merch2,19/09/22 20:09,2
Merch1,19/09/22 20:09,1
Merch4,19/09/22 20:09,1
Merch6,19/09/22 20:09,3
Merch3,19/09/22 20:09,1
Merch5,19/09/22 20:09,1
Merch2,19/09/22 20:09,1
Merch4,19/09/22 20:09,1
Merch1,19/09/22 20:09,1
Merch6,19/09/22 20:09,1
Merch5,19/09/22 20:09,1
Merch2,19/09/22 20:09,4
Merch3,19/09/22 20:09,1
Merch4,19/09/22 20:10,2
Merch1,19/09/22 20:10,2
Merch6,19/09/22 20:10,1
Merch2,19/09/22 20:10,3
Merch4,19/09/22 20:10,2
Merch5,19/09/22 20:10,3
Merch3,19/09/22 20:10,1
Merch6,19/09/22 20:10,1
Merch1,19/09/22 20:10,5
Merch4,19/09/22 20:10,1
Merch2,19/09/22 20:10,1
Merch3,19/09/22 20:11,1
Merch5,19/09/22 20:11,3
Merch1,19/09/22 20:11,1
Merch6,19/09/22 20:11,1
Merch2,19/09/22 20:11,1
Merch1,19/09/22 20:11,1
Merch4,19/09/22 20:11,1
Merch3,19/09/22 20:11,1
Merch6,19/09/22 20:11,1
Merch5,19/09/22 20:11,1
Merch2,19/09/22 20:11,1
Merch1,19/09/22 20:12,1
Merch4,19/09/22 20:12,1
Merch6,19/09/22 20:12,1
Merch3,19/09/22 20:12,1
Merch5,19/09/22 20:12,2
Merch2,19/09/22 20:12,1
Merch4,19/09/22 20:12,1
Merch1,19/09/22 20:12,1
Merch3,19/09/22 20:12,1
Merch6,19/09/22 20:12,2
Merch5,19/09/22 20:12,1
Merch2,19/09/22 20:12,1
Merch1,19/09/22 20:13,4
Merch4,19/09/22 20:13,1
Merch5,19/09/22 20:13,1
Merch3,19/09/22 20:13,1
Merch6,19/09/22 20:13,4
Merch2,19/09/22 20:13,3
Merch1,19/09/22 20:13,1
Merch4,19/09/22 20:13,1
Merch5,19/09/22 20:13,1
Merch3,19/09/22 20:13,1
Merch6,19/09/22 20:13,1
Merch2,19/09/22 20:13,1
Merch4,19/09/22 20:13,2
Merch1,19/09/22 20:14,2
Merch6,19/09/22 20:14,2
Merch5,19/09/22 20:14,1
Merch3,19/09/22 20:14,2
Merch4,19/09/22 20:14,4
Merch2,19/09/22 20:14,3
Merch1,19/09/22 20:14,3
Merch5,19/09/22 20:14,5
Merch6,19/09/22 20:14,1
Merch3,19/09/22 20:14,1
Merch4,19/09/22 20:14,1
Merch2,19/09/22 20:14,4
Merch1,19/09/22 20:15,1
Merch5,19/09/22 20:15,1
Merch6,19/09/22 20:15,1
Merch4,19/09/22 20:15,1
Merch3,19/09/22 20:15,1
Merch2,19/09/22 20:15,1
Merch1,19/09/22 20:15,4
Merch5,19/09/22 20:15,3
Merch6,19/09/22 20:15,1
Merch4,19/09/22 20:15,2
Merch3,19/09/22 20:16,4
Merch1,19/09/22 20:16,1
Merch2,19/09/22 20:16,1
Merch5,19/09/22 20:16,1
Merch6,19/09/22 20:16,1
Merch4,19/09/22 20:16,1
Merch3,19/09/22 20:16,1
Merch5,19/09/22 20:16,1
Merch1,19/09/22 20:16,1
Merch2,19/09/22 20:16,4
Merch6,19/09/22 20:16,1
Merch4,19/09/22 20:16,1
Merch1,19/09/22 20:17,3
Merch3,19/09/22 20:17,1
Merch2,19/09/22 20:17,1
Merch5,19/09/22 20:17,5
Merch6,19/09/22 20:17,5
Merch4,19/09/22 20:17,1
Merch1,19/09/22 20:17,1
Merch3,19/09/22 20:17,1
Merch5,19/09/22 20:17,4
Merch2,19/09/22 20:17,3
Merch4,19/09/22 20:17,1
Merch6,19/09/22 20:17,1
Merch5,19/09/22 20:18,3
Merch1,19/09/22 20:18,1
Merch3,19/09/22 20:18,3
Merch2,19/09/22 20:18,3
Merch4,19/09/22 20:18,1
Merch6,19/09/22 20:18,1
Merch3,19/09/22 20:18,1
Merch1,19/09/22 20:18,1
Merch5,19/09/22 20:18,1
Merch4,19/09/22 20:18,1
Merch6,19/09/22 20:18,1
Merch2,19/09/22 20:18,1
Merch5,19/09/22 20:19,1
Merch1,19/09/22 20:19,3
Merch3,19/09/22 20:19,1
Merch4,19/09/22 20:19,5
Merch6,19/09/22 20:19,1
Merch2,19/09/22 20:19,3
Merch5,19/09/22 20:19,1
Merch6,19/09/22 20:19,1
Merch4,19/09/22 20:19,1
Merch1,19/09/22 20:19,1
Merch2,19/09/22 20:19,3
Merch3,19/09/22 20:19,1
Merch6,19/09/22 20:20,1
Merch5,19/09/22 20:20,1
Merch1,19/09/22 20:20,1
Merch4,19/09/22 20:20,1
Merch3,19/09/22 20:20,1
Merch2,19/09/22 20:20,1
Merch5,19/09/22 20:20,1
Merch6,19/09/22 20:20,4
Merch1,19/09/22 20:20,1
Merch2,19/09/22 20:20,5
Merch3,19/09/22 20:20,1
Merch4,19/09/22 20:20,1
Merch5,19/09/22 20:21,1
Merch6,19/09/22 20:21,1
Merch1,19/09/22 20:21,1
Merch3,19/09/22 20:21,1
Merch4,19/09/22 20:21,1
Merch2,19/09/22 20:21,1
Merch6,19/09/22 20:21,1
Merch5,19/09/22 20:21,2
Merch4,19/09/22 20:21,1
Merch1,19/09/22 20:21,1
Merch3,19/09/22 20:21,2
Merch2,19/09/22 20:21,1
Merch6,19/09/22 20:22,1
Merch5,19/09/22 20:22,5
Merch4,19/09/22 20:22,1
Merch2,19/09/22 20:22,3
Merch1,19/09/22 20:22,2
Merch3,19/09/22 20:22,1
Merch5,19/09/22 20:22,1
Merch6,19/09/22 20:22,1
Merch4,19/09/22 20:22,1
Merch1,19/09/22 20:22,1
Merch3,19/09/22 20:22,1
Merch2,19/09/22 20:22,2
Merch5,19/09/22 20:22,1
Merch6,19/09/22 20:22,1
Merch4,19/09/22 20:23,1
Merch3,19/09/22 20:23,1
Merch1,19/09/22 20:23,1
Merch2,19/09/22 20:23,3
Merch5,19/09/22 20:23,1
Merch6,19/09/22 20:23,1
Merch4,19/09/22 20:23,1
Merch3,19/09/22 20:23,3
Merch1,19/09/22 20:23,3
Merch2,19/09/22 20:23,1
Merch5,19/09/22 20:23,3
Merch6,19/09/22 20:24,1
Merch4,19/09/22 20:24,2
Merch3,19/09/22 20:24,2
Merch2,19/09/22 20:24,1
Merch5,19/09/22 20:24,1
Merch6,19/09/22 20:24,3
Merch4,19/09/22 20:24,1
Merch3,19/09/22 20:24,4
Merch5,19/09/22 20:24,1
Merch2,19/09/22 20:24,1
Merch4,19/09/22 20:25,4
Merch6,19/09/22 20:25,1
Merch3,19/09/22 20:25,3
Merch5,19/09/22 20:25,1
Merch2,19/09/22 20:25,1
Merch6,19/09/22 20:25,1
Merch4,19/09/22 20:25,1
Merch1,19/09/22 20:25,1
Merch2,19/09/22 20:25,1
Merch3,19/09/22 20:25,4
Merch5,19/09/22 20:25,2
Merch4,19/09/22 20:26,1
Merch6,19/09/22 20:26,1
Merch2,19/09/22 20:26,1
Merch3,19/09/22 20:26,1
Merch6,19/09/22 20:26,5
Merch5,19/09/22 20:26,1
Merch4,19/09/22 20:26,1
Merch2,19/09/22 20:26,1
Merch6,19/09/22 20:26,1
Merch5,19/09/22 20:26,3
Merch3,19/09/22 20:26,1
Merch4,19/09/22 20:27,3
Merch2,19/09/22 20:27,1
Merch6,19/09/22 20:27,1
Merch1,19/09/22 20:27,2
Merch5,19/09/22 20:27,1
Merch3,19/09/22 20:27,2
Merch4,19/09/22 20:27,1
Merch2,19/09/22 20:27,1
Merch6,19/09/22 20:27,1
Merch5,19/09/22 20:27,1
Merch4,19/09/22 20:27,1
Merch3,19/09/22 20:27,1
Merch1,19/09/22 20:28,1
Merch2,19/09/22 20:28,5
Merch4,19/09/22 20:28,4
Merch6,19/09/22 20:28,1
Merch5,19/09/22 20:28,2
Merch3,19/09/22 20:28,1
Merch2,19/09/22 20:28,1
Merch4,19/09/22 20:28,1
Merch5,19/09/22 20:28,2
Merch6,19/09/22 20:29,1
Merch2,19/09/22 20:29,1
Merch3,19/09/22 20:29,1
Merch5,19/09/22 20:29,1
Merch6,19/09/22 20:29,1
Merch4,19/09/22 20:29,1
Merch2,19/09/22 20:29,1
Merch3,19/09/22 20:29,1
Merch5,19/09/22 20:29,1
Merch6,19/09/22 20:30,1
Merch4,19/09/22 20:30,1
Merch3,19/09/22 20:30,1
Merch2,19/09/22 20:30,1
Merch5,19/09/22 20:30,1
Merch6,19/09/22 20:30,1
Merch4,19/09/22 20:30,1
Merch3,19/09/22 20:30,2
Merch2,19/09/22 20:30,1
Merch5,19/09/22 20:30,1
Merch6,19/09/22 20:31,1
Merch4,19/09/22 20:31,1
Merch2,19/09/22 20:31,1
Merch3,19/09/22 20:31,1
Merch5,19/09/22 20:31,3
Merch6,19/09/22 20:31,2
Merch2,19/09/22 20:31,1
Merch3,19/09/22 20:31,1
Merch4,19/09/22 20:31,1
Merch5,19/09/22 20:31,5
Merch1,19/09/22 20:32,1
Merch6,19/09/22 20:32,1
Merch4,19/09/22 20:32,1
Merch3,19/09/22 20:32,1
Merch2,19/09/22 20:32,1
Merch5,19/09/22 20:32,5
Merch6,19/09/22 20:32,2
Merch4,19/09/22 20:32,1
Merch3,19/09/22 20:32,1
Merch2,19/09/22 20:32,1
Merch5,19/09/22 20:32,1
Merch6,19/09/22 20:32,1
Merch4,19/09/22 20:33,2
Merch3,19/09/22 20:33,1
Merch2,19/09/22 20:33,1
Merch6,19/09/22 20:33,1
Merch4,19/09/22 20:33,1
Merch5,19/09/22 20:33,1
Merch3,19/09/22 20:33,1
Merch6,19/09/22 20:33,1
Merch2,19/09/22 20:33,1
Merch5,19/09/22 20:33,2
Merch4,19/09/22 20:34,1
Merch3,19/09/22 20:34,1
Merch6,19/09/22 20:34,1
Merch4,19/09/22 20:34,1
Merch5,19/09/22 20:34,5
Merch2,19/09/22 20:34,1
Merch3,19/09/22 20:34,3
Merch6,19/09/22 20:34,1
Merch4,19/09/22 20:34,2
Merch5,19/09/22 20:35,1
Merch2,19/09/22 20:35,2
Merch3,19/09/22 20:35,1
Merch6,19/09/22 20:35,1
Merch4,19/09/22 20:35,1
Merch5,19/09/22 20:35,1
Merch1,19/09/22 20:35,1
Merch3,19/09/22 20:35,1
Merch2,19/09/22 20:35,4
Merch6,19/09/22 20:35,1
Merch5,19/09/22 20:36,1
Merch4,19/09/22 20:36,1
Merch3,19/09/22 20:36,1
Merch1,19/09/22 20:36,2
Merch2,19/09/22 20:36,3
Merch6,19/09/22 20:36,1
Merch4,19/09/22 20:36,1
Merch5,19/09/22 20:36,3
Merch1,19/09/22 20:36,1
Merch2,19/09/22 20:36,1
Merch3,19/09/22 20:36,1
Merch6,19/09/22 20:36,1
Merch4,19/09/22 20:37,2
Merch5,19/09/22 20:37,1
Merch2,19/09/22 20:37,1
Merch1,19/09/22 20:37,3
Merch3,19/09/22 20:37,1
Merch2,19/09/22 20:37,1
Merch6,19/09/22 20:37,1
Merch3,19/09/22 20:37,1
Merch5,19/09/22 20:37,3
Merch4,19/09/22 20:37,3
Merch1,19/09/22 20:37,3
Merch5,19/09/22 20:38,1
Merch2,19/09/22 20:38,1
Merch4,19/09/22 20:38,1
Merch6,19/09/22 20:38,1
Merch3,19/09/22 20:38,1
Merch5,19/09/22 20:38,1
Merch4,19/09/22 20:38,3
Merch2,19/09/22 20:38,1
Merch6,19/09/22 20:38,1
Merch3,19/09/22 20:38,1
Merch4,19/09/22 20:38,1
Merch2,19/09/22 20:39,1
Merch6,19/09/22 20:39,1
Merch5,19/09/22 20:39,1
Merch3,19/09/22 20:39,1
Merch2,19/09/22 20:39,1
Merch4,19/09/22 20:39,1
Merch5,19/09/22 20:39,1
Merch6,19/09/22 20:39,3
Merch3,19/09/22 20:39,2
Merch4,19/09/22 20:40,3
Merch2,19/09/22 20:40,1
Merch5,19/09/22 20:40,1
Merch6,19/09/22 20:40,1
Merch3,19/09/22 20:40,1
Merch4,19/09/22 20:40,3
Merch2,19/09/22 20:40,1
Merch5,19/09/22 20:40,1
Merch6,19/09/22 20:40,5
Merch3,19/09/22 20:40,2
Merch1,19/09/22 20:40,1
Merch4,19/09/22 20:40,1
Merch5,19/09/22 20:41,2
Merch2,19/09/22 20:41,3
Merch6,19/09/22 20:41,1
Merch3,19/09/22 20:41,3
Merch4,19/09/22 20:41,5
Merch6,19/09/22 20:41,2
Merch5,19/09/22 20:41,1
Merch2,19/09/22 20:41,1
Merch3,19/09/22 20:41,2
Merch6,19/09/22 20:42,1
Merch4,19/09/22 20:42,1
Merch5,19/09/22 20:42,1
Merch3,19/09/22 20:42,1
Merch2,19/09/22 20:42,2
Merch6,19/09/22 20:42,1
Merch4,19/09/22 20:42,1
Merch5,19/09/22 20:42,1
Merch3,19/09/22 20:42,1
Merch1,19/09/22 20:42,3
Merch2,19/09/22 20:42,1
Merch6,19/09/22 20:42,1
Merch3,19/09/22 20:43,2
Merch5,19/09/22 20:43,1
Merch4,19/09/22 20:43,3
Merch2,19/09/22 20:43,1
Merch6,19/09/22 20:43,1
Merch3,19/09/22 20:43,1
Merch5,19/09/22 20:43,3
Merch4,19/09/22 20:43,1
Merch2,19/09/22 20:43,1
Merch5,19/09/22 20:43,1
Merch3,19/09/22 20:43,2
Merch6,19/09/22 20:44,2
Merch4,19/09/22 20:44,1
Merch5,19/09/22 20:44,4
Merch2,19/09/22 20:44,1
Merch3,19/09/22 20:44,1
Merch6,19/09/22 20:44,2
Merch4,19/09/22 20:44,1
Merch2,19/09/22 20:44,2
Merch3,19/09/22 20:44,1
Merch5,19/09/22 20:44,1
Merch6,19/09/22 20:44,2
Merch1,19/09/22 20:45,2
Merch4,19/09/22 20:45,1
Merch5,19/09/22 20:45,1
Merch2,19/09/22 20:45,1
Merch3,19/09/22 20:45,2
Merch6,19/09/22 20:45,4
Merch4,19/09/22 20:45,1
Merch5,19/09/22 20:45,1
Merch2,19/09/22 20:45,1
Merch3,19/09/22 20:45,1
Merch6,19/09/22 20:45,1
Merch4,19/09/22 20:46,1
Merch5,19/09/22 20:46,1
Merch2,19/09/22 20:46,1
Merch3,19/09/22 20:46,1
Merch6,19/09/22 20:46,3
Merch4,19/09/22 20:46,1
Merch5,19/09/22 20:46,1
Merch3,19/09/22 20:46,1
Merch2,19/09/22 20:46,1
Merch6,19/09/22 20:46,3
Merch5,19/09/22 20:47,1
Merch3,19/09/22 20:47,1
Merch2,19/09/22 20:47,1
Merch4,19/09/22 20:47,1
Merch6,19/09/22 20:47,1
Merch5,19/09/22 20:47,1
Merch3,19/09/22 20:47,2
Merch2,19/09/22 20:47,3
Merch1,19/09/22 20:48,1
Merch6,19/09/22 20:48,1
Merch5,19/09/22 20:48,1
Merch2,19/09/22 20:48,3
Merch3,19/09/22 20:48,1
Merch6,19/09/22 20:48,1
Merch5,19/09/22 20:48,2
Merch2,19/09/22 20:48,1
Merch3,19/09/22 20:48,1
Merch6,19/09/22 20:48,1
Merch5,19/09/22 20:49,1
Merch2,19/09/22 20:49,1
Merch3,19/09/22 20:49,1
Merch6,19/09/22 20:49,1
Merch5,19/09/22 20:49,1
Merch2,19/09/22 20:49,1
Merch3,19/09/22 20:49,1
Merch6,19/09/22 20:50,1
Merch2,19/09/22 20:50,4
Merch3,19/09/22 20:50,1
Merch5,19/09/22 20:50,1
Merch1,19/09/22 20:50,1
Merch6,19/09/22 20:50,2
Merch2,19/09/22 20:50,2
Merch3,19/09/22 20:50,1
Merch6,19/09/22 20:51,1
Merch5,19/09/22 20:51,1
Merch2,19/09/22 20:51,3
Merch3,19/09/22 20:51,1
Merch5,19/09/22 20:51,1
Merch6,19/09/22 20:51,3
Merch3,19/09/22 20:51,1
Merch2,19/09/22 20:51,1
Merch5,19/09/22 20:52,1
Merch4,19/09/22 20:52,3
Merch6,19/09/22 20:52,1
Merch2,19/09/22 20:52,2
Merch3,19/09/22 20:52,1
Merch6,19/09/22 20:52,1
Merch2,19/09/22 20:52,1
Merch3,19/09/22 20:53,4
Merch5,19/09/22 20:53,1
Merch6,19/09/22 20:53,1
Merch3,19/09/22 20:53,1
Merch2,19/09/22 20:53,1
Merch5,19/09/22 20:53,2
Merch6,19/09/22 20:53,1
Merch3,19/09/22 20:53,1
Merch2,19/09/22 20:54,1
Merch6,19/09/22 20:54,1
Merch5,19/09/22 20:54,1
Merch3,19/09/22 20:54,1
Merch2,19/09/22 20:54,1
Merch6,19/09/22 20:54,2
Merch1,19/09/22 20:54,1
Merch2,19/09/22 20:54,5
Merch6,19/09/22 20:55,1
Merch3,19/09/22 20:55,1
Merch1,19/09/22 20:55,1
Merch2,19/09/22 20:55,1
Merch4,19/09/22 20:55,1
Merch6,19/09/22 20:55,1
Merch3,19/09/22 20:55,1
Merch5,19/09/22 20:55,1
Merch2,19/09/22 20:55,1
Merch3,19/09/22 20:55,3
Merch6,19/09/22 20:56,1
Merch4,19/09/22 20:56,1
Merch5,19/09/22 20:56,1
Merch1,19/09/22 20:56,4
Merch2,19/09/22 20:56,1
Merch3,19/09/22 20:56,1
Merch4,19/09/22 20:56,1
Merch6,19/09/22 20:56,1
Merch2,19/09/22 20:56,1
Merch3,19/09/22 20:56,1
Merch1,19/09/22 20:56,1
Merch4,19/09/22 20:57,1
Merch6,19/09/22 20:57,1
Merch2,19/09/22 20:57,3
Merch3,19/09/22 20:57,4
Merch5,19/09/22 20:57,1
Merch1,19/09/22 20:57,1
Merch4,19/09/22 20:57,1
Merch2,19/09/22 20:57,1
Merch6,19/09/22 20:57,1
Merch5,19/09/22 20:57,1
Merch3,19/09/22 20:57,2
Merch4,19/09/22 20:58,1
Merch2,19/09/22 20:58,2
Merch6,19/09/22 20:58,1
Merch5,19/09/22 20:58,1
Merch3,19/09/22 20:58,3
Merch4,19/09/22 20:58,1
Merch3,19/09/22 20:58,1
Merch5,19/09/22 20:58,3
Merch6,19/09/22 20:58,1
Merch2,19/09/22 20:58,1
Merch3,19/09/22 20:59,4
Merch1,19/09/22 20:59,5
Merch2,19/09/22 20:59,2
Merch6,19/09/22 20:59,1
Merch5,19/09/22 20:59,1
Merch2,19/09/22 20:59,1
Merch3,19/09/22 20:59,1
Merch6,19/09/22 20:59,2
Merch5,19/09/22 20:59,2
Merch1,19/09/22 20:59,1
Merch4,19/09/22 20:59,1
Merch6,19/09/22 21:00,1
Merch3,19/09/22 21:00,1
Merch5,19/09/22 21:00,1
Merch1,19/09/22 21:00,1
Merch2,19/09/22 21:00,1
Merch3,19/09/22 21:00,3
Merch6,19/09/22 21:00,5
Merch5,19/09/22 21:00,5
Merch2,19/09/22 21:01,1
Merch3,19/09/22 21:01,1
Merch5,19/09/22 21:01,4
Merch6,19/09/22 21:01,2
Merch3,19/09/22 21:01,1
Merch5,19/09/22 21:01,1
Merch6,19/09/22 21:01,5
Merch2,19/09/22 21:01,1
Merch3,19/09/22 21:02,1
Merch4,19/09/22 21:02,1
Merch5,19/09/22 21:02,4
Merch2,19/09/22 21:02,1
Merch6,19/09/22 21:02,2
Merch3,19/09/22 21:02,5
Merch5,19/09/22 21:02,1
Merch6,19/09/22 21:02,5
Merch2,19/09/22 21:02,1
Merch4,19/09/22 21:02,3
Merch3,19/09/22 21:03,2
Merch6,19/09/22 21:03,1
Merch2,19/09/22 21:03,1
Merch4,19/09/22 21:03,1
Merch3,19/09/22 21:03,1
Merch6,19/09/22 21:03,1
Merch2,19/09/22 21:03,3
Merch4,19/09/22 21:03,4
Merch1,19/09/22 21:04,2
Merch3,19/09/22 21:04,4
Merch6,19/09/22 21:04,1
Merch5,19/09/22 21:04,1
Merch6,19/09/22 21:04,3
Merch3,19/09/22 21:04,3
Merch4,19/09/22 21:04,4
Merch5,19/09/22 21:04,1
Merch3,19/09/22 21:05,3
Merch6,19/09/22 21:05,1
Merch5,19/09/22 21:05,1
Merch3,19/09/22 21:05,1
Merch6,19/09/22 21:05,1
Merch2,19/09/22 21:05,4
Merch4,19/09/22 21:05,3
Merch5,19/09/22 21:05,2
Merch1,19/09/22 21:05,1
Merch3,19/09/22 21:06,1
Merch6,19/09/22 21:06,2
Merch1,19/09/22 21:06,1
Merch2,19/09/22 21:06,1
Merch3,19/09/22 21:06,1
Merch6,19/09/22 21:06,1
Merch5,19/09/22 21:06,1
Merch1,19/09/22 21:07,1
Merch6,19/09/22 21:07,1
Merch3,19/09/22 21:07,1
Merch4,19/09/22 21:07,5
Merch5,19/09/22 21:07,4
Merch2,19/09/22 21:07,2
Merch6,19/09/22 21:07,1
Merch1,19/09/22 21:07,1
Merch3,19/09/22 21:07,1
Merch6,19/09/22 21:07,1
Merch5,19/09/22 21:07,1
Merch2,19/09/22 21:08,1
Merch1,19/09/22 21:08,1
Merch3,19/09/22 21:08,1
Merch4,19/09/22 21:08,4
Merch5,19/09/22 21:08,1
Merch6,19/09/22 21:08,5
Merch1,19/09/22 21:08,1
Merch3,19/09/22 21:08,1
Merch4,19/09/22 21:08,1
Merch5,19/09/22 21:08,1
Merch6,19/09/22 21:09,1
Merch1,19/09/22 21:09,1
Merch3,19/09/22 21:09,1
Merch2,19/09/22 21:09,1
Merch5,19/09/22 21:09,2
Merch6,19/09/22 21:09,1
Merch3,19/09/22 21:09,2
Merch4,19/09/22 21:09,2
Merch5,19/09/22 21:09,1
Merch2,19/09/22 21:09,1
Merch1,19/09/22 21:10,1
Merch6,19/09/22 21:10,1
Merch3,19/09/22 21:10,3
Merch5,19/09/22 21:10,1
Merch4,19/09/22 21:10,1
Merch1,19/09/22 21:10,1
Merch6,19/09/22 21:10,2
Merch5,19/09/22 21:10,3
Merch2,19/09/22 21:10,3
Merch3,19/09/22 21:10,1
Merch4,19/09/22 21:10,1
Merch1,19/09/22 21:11,1
Merch5,19/09/22 21:11,2
Merch6,19/09/22 21:11,1
Merch2,19/09/22 21:11,1
Merch3,19/09/22 21:11,1
Merch4,19/09/22 21:11,1
Merch1,19/09/22 21:11,1
Merch6,19/09/22 21:11,1
Merch5,19/09/22 21:11,3
Merch3,19/09/22 21:11,1
Merch2,19/09/22 21:11,1
Merch4,19/09/22 21:12,1
Merch3,19/09/22 21:12,1
Merch6,19/09/22 21:12,1
Merch5,19/09/22 21:12,1
Merch2,19/09/22 21:12,1
Merch4,19/09/22 21:12,3
Merch3,19/09/22 21:12,3
Merch6,19/09/22 21:12,1
Merch2,19/09/22 21:12,1
Merch5,19/09/22 21:12,5
Merch6,19/09/22 21:13,1
Merch3,19/09/22 21:13,1
Merch5,19/09/22 21:13,1
Merch2,19/09/22 21:13,3
Merch6,19/09/22 21:13,1
Merch1,19/09/22 21:13,2
Merch3,19/09/22 21:13,1
Merch5,19/09/22 21:13,5
Merch6,19/09/22 21:14,2
Merch1,19/09/22 21:14,1
Merch3,19/09/22 21:14,1
Merch6,19/09/22 21:14,4
Merch2,19/09/22 21:14,1
Merch3,19/09/22 21:14,4
Merch1,19/09/22 21:14,2
Merch6,19/09/22 21:14,1
Merch2,19/09/22 21:15,1
Merch3,19/09/22 21:15,1
Merch5,19/09/22 21:15,1
Merch6,19/09/22 21:15,4
Merch1,19/09/22 21:15,1
Merch2,19/09/22 21:15,2
Merch3,19/09/22 21:15,1
Merch6,19/09/22 21:15,2
Merch5,19/09/22 21:16,1
Merch3,19/09/22 21:16,1
Merch6,19/09/22 21:16,1
Merch4,19/09/22 21:16,1
Merch3,19/09/22 21:16,1
Merch2,19/09/22 21:16,1
Merch4,19/09/22 21:16,2
Merch6,19/09/22 21:17,1
Merch3,19/09/22 21:17,1
Merch2,19/09/22 21:17,1
Merch6,19/09/22 21:17,1
Merch3,19/09/22 21:17,4
Merch4,19/09/22 21:18,2
Merch6,19/09/22 21:18,1
Merch1,19/09/22 21:18,1
Merch3,19/09/22 21:18,4
Merch6,19/09/22 21:18,1
Merch4,19/09/22 21:18,3
Merch3,19/09/22 21:18,1
Merch6,19/09/22 21:19,1
Merch3,19/09/22 21:19,1
Merch6,19/09/22 21:19,2
Merch3,19/09/22 21:19,1
Merch6,19/09/22 21:20,1
Merch3,19/09/22 21:20,1
Merch2,19/09/22 21:20,3
Merch5,19/09/22 21:20,1
Merch6,19/09/22 21:20,1
Merch3,19/09/22 21:20,1
Merch4,19/09/22 21:20,1
Merch5,19/09/22 21:21,1
Merch3,19/09/22 21:21,2
Merch6,19/09/22 21:21,1
Merch2,19/09/22 21:21,2
Merch3,19/09/22 21:21,1
Merch6,19/09/22 21:21,2
Merch5,19/09/22 21:22,3
Merch6,19/09/22 21:22,1
Merch3,19/09/22 21:22,2
Merch2,19/09/22 21:22,1
Merch6,19/09/22 21:22,1
Merch3,19/09/22 21:22,1
Merch6,19/09/22 21:23,1
Merch5,19/09/22 21:23,1
Merch3,19/09/22 21:23,2
