Section,ScanTime,Entrance
SeasonTicketHolder,26/09/22 20:47,FALSE
Party,26/09/22 20:47,TRUE
GeneralPublic,26/09/22 20:47,TRUE
Visitor,26/09/22 20:47,FALSE
Party,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,FALSE
Party,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:47,FALSE
Party,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,TRUE
GeneralPublic,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,TRUE
SeasonTicketHolder,26/09/22 20:47,FALSE
Visitor,26/09/22 20:47,FALSE
Family,26/09/22 20:47,TRUE
Visitor,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:47,TRUE
SeasonTicketHolder,26/09/22 20:47,FALSE
Family,26/09/22 20:47,FALSE
Party,26/09/22 20:47,TRUE
SeasonTicketHolder,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,FALSE
Party,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,TRUE
Visitor,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,TRUE
GeneralPublic,26/09/22 20:47,TRUE
GeneralPublic,26/09/22 20:47,TRUE
Party,26/09/22 20:47,FALSE
Party,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,TRUE
GeneralPublic,26/09/22 20:47,FALSE
Visitor,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,FALSE
Party,26/09/22 20:47,FALSE
Family,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,FALSE
Family,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,TRUE
SeasonTicketHolder,26/09/22 20:47,FALSE
Family,26/09/22 20:47,TRUE
SeasonTicketHolder,26/09/22 20:47,TRUE
Party,26/09/22 20:47,FALSE
Visitor,26/09/22 20:47,FALSE
Visitor,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,TRUE
SeasonTicketHolder,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:47,FALSE
Visitor,26/09/22 20:47,FALSE
Party,26/09/22 20:47,FALSE
Visitor,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,TRUE
SeasonTicketHolder,26/09/22 20:47,TRUE
Party,26/09/22 20:47,FALSE
Visitor,26/09/22 20:47,FALSE
Visitor,26/09/22 20:47,FALSE
Family,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:47,FALSE
Party,26/09/22 20:47,TRUE
GeneralPublic,26/09/22 20:47,FALSE
Family,26/09/22 20:47,TRUE
Visitor,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:47,FALSE
Party,26/09/22 20:47,TRUE
Visitor,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:47,TRUE
SeasonTicketHolder,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:47,FALSE
Party,26/09/22 20:47,FALSE
Party,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:47,TRUE
GeneralPublic,26/09/22 20:47,TRUE
SeasonTicketHolder,26/09/22 20:47,FALSE
Party,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:47,FALSE
Party,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:47,TRUE
Party,26/09/22 20:47,FALSE
Visitor,26/09/22 20:47,FALSE
Visitor,26/09/22 20:47,TRUE
SeasonTicketHolder,26/09/22 20:47,FALSE
Family,26/09/22 20:47,FALSE
Family,26/09/22 20:47,TRUE
Party,26/09/22 20:47,TRUE
SeasonTicketHolder,26/09/22 20:47,FALSE
Party,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:47,FALSE
Visitor,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,TRUE
Family,26/09/22 20:47,FALSE
Visitor,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,FALSE
Visitor,26/09/22 20:47,FALSE
Party,26/09/22 20:47,FALSE
Party,26/09/22 20:47,FALSE
Party,26/09/22 20:47,TRUE
Family,26/09/22 20:47,FALSE
Party,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,FALSE
Visitor,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:47,FALSE
Party,26/09/22 20:47,TRUE
SeasonTicketHolder,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,TRUE
Visitor,26/09/22 20:47,TRUE
SeasonTicketHolder,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,FALSE
Party,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:47,TRUE
GeneralPublic,26/09/22 20:47,FALSE
Party,26/09/22 20:47,TRUE
Family,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:47,FALSE
Party,26/09/22 20:47,TRUE
GeneralPublic,26/09/22 20:47,TRUE
Family,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,TRUE
GeneralPublic,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,FALSE
Party,26/09/22 20:47,FALSE
Party,26/09/22 20:47,TRUE
Visitor,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,FALSE
Party,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:47,TRUE
SeasonTicketHolder,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,FALSE
Party,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,TRUE
SeasonTicketHolder,26/09/22 20:47,TRUE
Party,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,FALSE
Party,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,FALSE
Family,26/09/22 20:47,FALSE
Party,26/09/22 20:47,FALSE
Party,26/09/22 20:47,TRUE
Family,26/09/22 20:47,TRUE
Visitor,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:47,FALSE
Party,26/09/22 20:47,TRUE
SeasonTicketHolder,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:47,FALSE
Visitor,26/09/22 20:47,FALSE
GeneralPublic,26/09/22 20:47,FALSE
Family,26/09/22 20:47,FALSE
SeasonTicketHolder,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,TRUE
GeneralPublic,26/09/22 20:48,TRUE
Visitor,26/09/22 20:48,TRUE
GeneralPublic,26/09/22 20:48,TRUE
Party,26/09/22 20:48,FALSE
Visitor,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,FALSE
Visitor,26/09/22 20:48,FALSE
Party,26/09/22 20:48,FALSE
Visitor,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,FALSE
Visitor,26/09/22 20:48,FALSE
Visitor,26/09/22 20:48,TRUE
SeasonTicketHolder,26/09/22 20:48,FALSE
Family,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,TRUE
Party,26/09/22 20:48,FALSE
Visitor,26/09/22 20:48,FALSE
SeasonTicketHolder,26/09/22 20:48,FALSE
SeasonTicketHolder,26/09/22 20:48,TRUE
Family,26/09/22 20:48,FALSE
Party,26/09/22 20:48,TRUE
Family,26/09/22 20:48,FALSE
Party,26/09/22 20:48,TRUE
SeasonTicketHolder,26/09/22 20:48,FALSE
Party,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,FALSE
SeasonTicketHolder,26/09/22 20:48,FALSE
Party,26/09/22 20:48,FALSE
Family,26/09/22 20:48,FALSE
Party,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,TRUE
Visitor,26/09/22 20:48,FALSE
Family,26/09/22 20:48,TRUE
Visitor,26/09/22 20:48,FALSE
Family,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,TRUE
Party,26/09/22 20:48,FALSE
Party,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,FALSE
SeasonTicketHolder,26/09/22 20:48,TRUE
GeneralPublic,26/09/22 20:48,FALSE
Party,26/09/22 20:48,FALSE
SeasonTicketHolder,26/09/22 20:48,FALSE
SeasonTicketHolder,26/09/22 20:48,TRUE
SeasonTicketHolder,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,TRUE
SeasonTicketHolder,26/09/22 20:48,FALSE
SeasonTicketHolder,26/09/22 20:48,FALSE
Family,26/09/22 20:48,TRUE
Visitor,26/09/22 20:48,FALSE
Family,26/09/22 20:48,TRUE
Visitor,26/09/22 20:48,FALSE
Visitor,26/09/22 20:48,TRUE
GeneralPublic,26/09/22 20:48,TRUE
GeneralPublic,26/09/22 20:48,TRUE
GeneralPublic,26/09/22 20:48,FALSE
SeasonTicketHolder,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,TRUE
Visitor,26/09/22 20:48,TRUE
Visitor,26/09/22 20:48,FALSE
SeasonTicketHolder,26/09/22 20:48,TRUE
SeasonTicketHolder,26/09/22 20:48,TRUE
Visitor,26/09/22 20:48,FALSE
Family,26/09/22 20:48,FALSE
Family,26/09/22 20:48,TRUE
Party,26/09/22 20:48,TRUE
SeasonTicketHolder,26/09/22 20:48,FALSE
SeasonTicketHolder,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,FALSE
Family,26/09/22 20:48,TRUE
Family,26/09/22 20:48,FALSE
Visitor,26/09/22 20:48,FALSE
Visitor,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,FALSE
Party,26/09/22 20:48,FALSE
Visitor,26/09/22 20:48,FALSE
Family,26/09/22 20:48,TRUE
Family,26/09/22 20:48,TRUE
GeneralPublic,26/09/22 20:48,TRUE
GeneralPublic,26/09/22 20:48,TRUE
Family,26/09/22 20:48,FALSE
Visitor,26/09/22 20:48,FALSE
SeasonTicketHolder,26/09/22 20:48,FALSE
Party,26/09/22 20:48,TRUE
Party,26/09/22 20:48,FALSE
Visitor,26/09/22 20:48,FALSE
Party,26/09/22 20:48,FALSE
Family,26/09/22 20:48,FALSE
Party,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,FALSE
SeasonTicketHolder,26/09/22 20:48,TRUE
Party,26/09/22 20:48,FALSE
Party,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,TRUE
SeasonTicketHolder,26/09/22 20:48,TRUE
Family,26/09/22 20:48,TRUE
Party,26/09/22 20:48,FALSE
Family,26/09/22 20:48,TRUE
SeasonTicketHolder,26/09/22 20:48,FALSE
Visitor,26/09/22 20:48,FALSE
Party,26/09/22 20:48,FALSE
Family,26/09/22 20:48,FALSE
Visitor,26/09/22 20:48,FALSE
Party,26/09/22 20:48,TRUE
Family,26/09/22 20:48,FALSE
SeasonTicketHolder,26/09/22 20:48,TRUE
GeneralPublic,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,FALSE
SeasonTicketHolder,26/09/22 20:48,TRUE
GeneralPublic,26/09/22 20:48,FALSE
Party,26/09/22 20:48,FALSE
Party,26/09/22 20:48,TRUE
GeneralPublic,26/09/22 20:48,FALSE
SeasonTicketHolder,26/09/22 20:48,FALSE
Party,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,FALSE
SeasonTicketHolder,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,TRUE
Family,26/09/22 20:48,FALSE
Visitor,26/09/22 20:48,TRUE
SeasonTicketHolder,26/09/22 20:48,FALSE
Visitor,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,TRUE
GeneralPublic,26/09/22 20:48,FALSE
Party,26/09/22 20:48,FALSE
Family,26/09/22 20:48,FALSE
Party,26/09/22 20:48,FALSE
Party,26/09/22 20:48,TRUE
Visitor,26/09/22 20:48,FALSE
Party,26/09/22 20:48,TRUE
Party,26/09/22 20:48,FALSE
SeasonTicketHolder,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,TRUE
SeasonTicketHolder,26/09/22 20:48,TRUE
Party,26/09/22 20:48,FALSE
SeasonTicketHolder,26/09/22 20:48,FALSE
Party,26/09/22 20:48,TRUE
Party,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,FALSE
Party,26/09/22 20:48,TRUE
SeasonTicketHolder,26/09/22 20:48,FALSE
SeasonTicketHolder,26/09/22 20:48,FALSE
Family,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,FALSE
Family,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,FALSE
SeasonTicketHolder,26/09/22 20:48,TRUE
Visitor,26/09/22 20:48,FALSE
Visitor,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,TRUE
SeasonTicketHolder,26/09/22 20:48,FALSE
SeasonTicketHolder,26/09/22 20:48,FALSE
SeasonTicketHolder,26/09/22 20:48,FALSE
GeneralPublic,26/09/22 20:48,TRUE
GeneralPublic,26/09/22 20:48,FALSE
Party,26/09/22 20:48,FALSE
Visitor,26/09/22 20:48,TRUE
GeneralPublic,26/09/22 20:48,TRUE
GeneralPublic,26/09/22 20:48,TRUE
GeneralPublic,26/09/22 20:48,FALSE
SeasonTicketHolder,26/09/22 20:49,TRUE
SeasonTicketHolder,26/09/22 20:49,FALSE
Visitor,26/09/22 20:49,FALSE
SeasonTicketHolder,26/09/22 20:49,FALSE
Visitor,26/09/22 20:49,FALSE
Visitor,26/09/22 20:49,FALSE
SeasonTicketHolder,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
SeasonTicketHolder,26/09/22 20:49,TRUE
GeneralPublic,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,TRUE
SeasonTicketHolder,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,TRUE
GeneralPublic,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
SeasonTicketHolder,26/09/22 20:49,TRUE
SeasonTicketHolder,26/09/22 20:49,FALSE
Visitor,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
SeasonTicketHolder,26/09/22 20:49,TRUE
SeasonTicketHolder,26/09/22 20:49,FALSE
SeasonTicketHolder,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
Family,26/09/22 20:49,FALSE
Family,26/09/22 20:49,TRUE
GeneralPublic,26/09/22 20:49,FALSE
Party,26/09/22 20:49,TRUE
GeneralPublic,26/09/22 20:49,TRUE
Party,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
Family,26/09/22 20:49,FALSE
Family,26/09/22 20:49,TRUE
GeneralPublic,26/09/22 20:49,FALSE
Family,26/09/22 20:49,FALSE
SeasonTicketHolder,26/09/22 20:49,TRUE
GeneralPublic,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
Visitor,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
Family,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,TRUE
GeneralPublic,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
Family,26/09/22 20:49,FALSE
Family,26/09/22 20:49,TRUE
GeneralPublic,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
SeasonTicketHolder,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,TRUE
GeneralPublic,26/09/22 20:49,TRUE
Party,26/09/22 20:49,FALSE
SeasonTicketHolder,26/09/22 20:49,FALSE
SeasonTicketHolder,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,TRUE
SeasonTicketHolder,26/09/22 20:49,FALSE
Family,26/09/22 20:49,TRUE
GeneralPublic,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
Family,26/09/22 20:49,TRUE
Family,26/09/22 20:49,FALSE
Visitor,26/09/22 20:49,FALSE
Visitor,26/09/22 20:49,FALSE
Family,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,FALSE
SeasonTicketHolder,26/09/22 20:49,TRUE
SeasonTicketHolder,26/09/22 20:49,TRUE
SeasonTicketHolder,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,TRUE
Visitor,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,TRUE
Party,26/09/22 20:49,FALSE
SeasonTicketHolder,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
Visitor,26/09/22 20:49,FALSE
Family,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,FALSE
Visitor,26/09/22 20:49,FALSE
Party,26/09/22 20:49,TRUE
SeasonTicketHolder,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
SeasonTicketHolder,26/09/22 20:49,FALSE
Party,26/09/22 20:49,TRUE
GeneralPublic,26/09/22 20:49,TRUE
GeneralPublic,26/09/22 20:49,FALSE
Visitor,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,TRUE
Family,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,FALSE
SeasonTicketHolder,26/09/22 20:49,FALSE
Party,26/09/22 20:49,TRUE
Family,26/09/22 20:49,FALSE
Family,26/09/22 20:49,FALSE
SeasonTicketHolder,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
SeasonTicketHolder,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,TRUE
Visitor,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
Party,26/09/22 20:49,TRUE
Party,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,TRUE
SeasonTicketHolder,26/09/22 20:49,TRUE
Party,26/09/22 20:49,FALSE
SeasonTicketHolder,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,FALSE
SeasonTicketHolder,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,FALSE
SeasonTicketHolder,26/09/22 20:49,TRUE
Visitor,26/09/22 20:49,TRUE
Party,26/09/22 20:49,FALSE
Family,26/09/22 20:49,TRUE
SeasonTicketHolder,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
Party,26/09/22 20:49,TRUE
Family,26/09/22 20:49,TRUE
Family,26/09/22 20:49,FALSE
Family,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,TRUE
Family,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,TRUE
Party,26/09/22 20:49,FALSE
Family,26/09/22 20:49,TRUE
Family,26/09/22 20:49,FALSE
SeasonTicketHolder,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,FALSE
SeasonTicketHolder,26/09/22 20:49,FALSE
SeasonTicketHolder,26/09/22 20:49,FALSE
SeasonTicketHolder,26/09/22 20:49,FALSE
Party,26/09/22 20:49,TRUE
SeasonTicketHolder,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
Family,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,FALSE
SeasonTicketHolder,26/09/22 20:49,TRUE
Visitor,26/09/22 20:49,TRUE
SeasonTicketHolder,26/09/22 20:49,FALSE
Family,26/09/22 20:49,FALSE
Party,26/09/22 20:49,FALSE
Family,26/09/22 20:49,TRUE
SeasonTicketHolder,26/09/22 20:49,TRUE
Visitor,26/09/22 20:49,TRUE
SeasonTicketHolder,26/09/22 20:49,TRUE
SeasonTicketHolder,26/09/22 20:49,TRUE
Party,26/09/22 20:49,FALSE
GeneralPublic,26/09/22 20:49,TRUE
GeneralPublic,26/09/22 20:49,FALSE
SeasonTicketHolder,26/09/22 20:49,FALSE
SeasonTicketHolder,26/09/22 20:50,FALSE
Party,26/09/22 20:50,FALSE
Visitor,26/09/22 20:50,TRUE
GeneralPublic,26/09/22 20:50,FALSE
GeneralPublic,26/09/22 20:50,FALSE
Family,26/09/22 20:50,TRUE
GeneralPublic,26/09/22 20:50,FALSE
GeneralPublic,26/09/22 20:50,FALSE
Party,26/09/22 20:50,FALSE
Visitor,26/09/22 20:50,FALSE
GeneralPublic,26/09/22 20:50,TRUE
Party,26/09/22 20:50,TRUE
Visitor,26/09/22 20:50,FALSE
Party,26/09/22 20:50,TRUE
Family,26/09/22 20:50,TRUE
SeasonTicketHolder,26/09/22 20:50,FALSE
SeasonTicketHolder,26/09/22 20:50,TRUE
Visitor,26/09/22 20:50,FALSE
Party,26/09/22 20:50,FALSE
Family,26/09/22 20:50,TRUE
SeasonTicketHolder,26/09/22 20:50,FALSE
Party,26/09/22 20:50,TRUE
Visitor,26/09/22 20:50,TRUE
SeasonTicketHolder,26/09/22 20:50,TRUE
Party,26/09/22 20:50,TRUE
SeasonTicketHolder,26/09/22 20:50,TRUE
SeasonTicketHolder,26/09/22 20:50,FALSE
GeneralPublic,26/09/22 20:50,FALSE
SeasonTicketHolder,26/09/22 20:50,FALSE
Party,26/09/22 20:50,FALSE
GeneralPublic,26/09/22 20:50,TRUE
GeneralPublic,26/09/22 20:50,TRUE
Visitor,26/09/22 20:50,FALSE
GeneralPublic,26/09/22 20:50,FALSE
GeneralPublic,26/09/22 20:50,FALSE
Party,26/09/22 20:50,FALSE
Visitor,26/09/22 20:50,TRUE
GeneralPublic,26/09/22 20:50,FALSE
GeneralPublic,26/09/22 20:50,TRUE
SeasonTicketHolder,26/09/22 20:50,FALSE
GeneralPublic,26/09/22 20:50,TRUE
Visitor,26/09/22 20:50,TRUE
GeneralPublic,26/09/22 20:50,TRUE
Party,26/09/22 20:50,FALSE
GeneralPublic,26/09/22 20:50,TRUE
SeasonTicketHolder,26/09/22 20:50,FALSE
SeasonTicketHolder,26/09/22 20:50,TRUE
SeasonTicketHolder,26/09/22 20:50,TRUE
SeasonTicketHolder,26/09/22 20:50,FALSE
GeneralPublic,26/09/22 20:50,FALSE
SeasonTicketHolder,26/09/22 20:50,FALSE
SeasonTicketHolder,26/09/22 20:50,TRUE
Visitor,26/09/22 20:50,FALSE
SeasonTicketHolder,26/09/22 20:50,TRUE
GeneralPublic,26/09/22 20:50,FALSE
GeneralPublic,26/09/22 20:50,TRUE
GeneralPublic,26/09/22 20:50,TRUE
SeasonTicketHolder,26/09/22 20:50,TRUE
Party,26/09/22 20:50,FALSE
SeasonTicketHolder,26/09/22 20:50,TRUE
Party,26/09/22 20:50,FALSE
GeneralPublic,26/09/22 20:50,FALSE
SeasonTicketHolder,26/09/22 20:50,FALSE
SeasonTicketHolder,26/09/22 20:50,FALSE
Visitor,26/09/22 20:50,FALSE
SeasonTicketHolder,26/09/22 20:50,FALSE
SeasonTicketHolder,26/09/22 20:50,FALSE
Family,26/09/22 20:50,TRUE
Party,26/09/22 20:50,FALSE
SeasonTicketHolder,26/09/22 20:50,TRUE
GeneralPublic,26/09/22 20:50,TRUE
SeasonTicketHolder,26/09/22 20:50,FALSE
SeasonTicketHolder,26/09/22 20:50,TRUE
GeneralPublic,26/09/22 20:50,TRUE
SeasonTicketHolder,26/09/22 20:50,FALSE
Visitor,26/09/22 20:50,FALSE
Visitor,26/09/22 20:50,FALSE
SeasonTicketHolder,26/09/22 20:50,FALSE
SeasonTicketHolder,26/09/22 20:50,TRUE
SeasonTicketHolder,26/09/22 20:50,FALSE
SeasonTicketHolder,26/09/22 20:50,TRUE
SeasonTicketHolder,26/09/22 20:50,TRUE
SeasonTicketHolder,26/09/22 20:50,TRUE
GeneralPublic,26/09/22 20:50,TRUE
Family,26/09/22 20:50,TRUE
GeneralPublic,26/09/22 20:50,FALSE
Family,26/09/22 20:50,TRUE
GeneralPublic,26/09/22 20:50,FALSE
SeasonTicketHolder,26/09/22 20:50,FALSE
GeneralPublic,26/09/22 20:50,TRUE
GeneralPublic,26/09/22 20:50,FALSE
GeneralPublic,26/09/22 20:50,FALSE
Party,26/09/22 20:50,FALSE
SeasonTicketHolder,26/09/22 20:50,TRUE
SeasonTicketHolder,26/09/22 20:50,TRUE
Family,26/09/22 20:50,FALSE
Party,26/09/22 20:50,TRUE
SeasonTicketHolder,26/09/22 20:50,TRUE
Party,26/09/22 20:50,FALSE
Family,26/09/22 20:50,FALSE
SeasonTicketHolder,26/09/22 20:50,FALSE
GeneralPublic,26/09/22 20:50,FALSE
Visitor,26/09/22 20:50,FALSE
Party,26/09/22 20:50,FALSE
GeneralPublic,26/09/22 20:50,FALSE
Family,26/09/22 20:50,FALSE
Family,26/09/22 20:50,TRUE
GeneralPublic,26/09/22 20:50,FALSE
Party,26/09/22 20:50,FALSE
Party,26/09/22 20:50,TRUE
GeneralPublic,26/09/22 20:50,TRUE
SeasonTicketHolder,26/09/22 20:50,FALSE
GeneralPublic,26/09/22 20:50,TRUE
Party,26/09/22 20:50,TRUE
Party,26/09/22 20:50,FALSE
Party,26/09/22 20:50,TRUE
Family,26/09/22 20:50,FALSE
GeneralPublic,26/09/22 20:50,TRUE
SeasonTicketHolder,26/09/22 20:50,TRUE
Visitor,26/09/22 20:50,FALSE
GeneralPublic,26/09/22 20:50,TRUE
Party,26/09/22 20:50,FALSE
SeasonTicketHolder,26/09/22 20:50,TRUE
SeasonTicketHolder,26/09/22 20:50,TRUE
Visitor,26/09/22 20:50,TRUE
SeasonTicketHolder,26/09/22 20:50,FALSE
SeasonTicketHolder,26/09/22 20:50,TRUE
SeasonTicketHolder,26/09/22 20:50,FALSE
Family,26/09/22 20:50,FALSE
GeneralPublic,26/09/22 20:50,TRUE
GeneralPublic,26/09/22 20:50,FALSE
GeneralPublic,26/09/22 20:50,FALSE
GeneralPublic,26/09/22 20:50,TRUE
Party,26/09/22 20:50,TRUE
Visitor,26/09/22 20:50,FALSE
GeneralPublic,26/09/22 20:50,FALSE
SeasonTicketHolder,26/09/22 20:50,TRUE
GeneralPublic,26/09/22 20:50,FALSE
Party,26/09/22 20:50,TRUE
Party,26/09/22 20:50,TRUE
Party,26/09/22 20:50,TRUE
Party,26/09/22 20:50,FALSE
Visitor,26/09/22 20:50,TRUE
