ConcessionStand,TransactionID,TransactionTime,Item,Quantity
Concession8,10400740,26/09/22 19:49,BottledWater,2
Concession8,10400740,26/09/22 19:49,SoftDrink,2
Concession8,10400740,26/09/22 19:49,Hotdog,1
Concession8,10400740,26/09/22 19:49,Hamburger,2
Concession8,10400740,26/09/22 19:49,PizzaSlice,1
Concession8,10400740,26/09/22 19:49,Fries,1
Concession4,10400741,26/09/22 19:49,BottledWater,2
Concession4,10400741,26/09/22 19:49,Beer,1
Concession4,10400741,26/09/22 19:49,Hotdog,1
Concession4,10400741,26/09/22 19:49,Fries,1
Concession3,10400742,26/09/22 19:49,BottledWater,1
Concession3,10400742,26/09/22 19:49,Hotdog,1
Concession3,10400742,26/09/22 19:49,Hamburger,1
Concession3,10400742,26/09/22 19:49,PizzaSlice,1
Concession3,10400742,26/09/22 19:49,Fries,1
Concession2,10400744,26/09/22 19:50,Beer,1
Concession4,10400745,26/09/22 19:50,Beer,1
Concession7,10400746,26/09/22 19:50,BottledWater,1
Concession7,10400746,26/09/22 19:50,SoftDrink,1
Concession7,10400746,26/09/22 19:50,Beer,1
Concession7,10400746,26/09/22 19:50,Hotdog,1
Concession7,10400746,26/09/22 19:50,PizzaSlice,1
Concession3,10400747,26/09/22 19:50,BottledWater,1
Concession3,10400747,26/09/22 19:50,Beer,1
Concession1,10400748,26/09/22 19:50,BottledWater,2
Concession1,10400748,26/09/22 19:50,SoftDrink,1
Concession6,10400749,26/09/22 19:50,BottledWater,2
Concession1,10400750,26/09/22 19:50,BottledWater,1
Concession4,10400751,26/09/22 19:50,Beer,2
Concession4,10400751,26/09/22 19:50,Hotdog,4
Concession4,10400751,26/09/22 19:50,Hamburger,1
Concession4,10400751,26/09/22 19:50,PizzaSlice,1
Concession4,10400751,26/09/22 19:50,Fries,1
Concession6,10400752,26/09/22 19:50,BottledWater,1
Concession6,10400752,26/09/22 19:50,SoftDrink,1
Concession6,10400752,26/09/22 19:50,Beer,1
Concession6,10400752,26/09/22 19:50,Hotdog,1
Concession6,10400752,26/09/22 19:50,PizzaSlice,1
Concession6,10400752,26/09/22 19:50,Fries,1
Concession7,10400753,26/09/22 19:50,BottledWater,1
Concession6,10400754,26/09/22 19:50,Hotdog,3
Concession7,10400755,26/09/22 19:50,Hotdog,1
Concession7,10400755,26/09/22 19:50,Hamburger,1
Concession7,10400755,26/09/22 19:50,PizzaSlice,2
Concession7,10400755,26/09/22 19:50,Fries,2
Concession2,10400756,26/09/22 19:50,BottledWater,1
Concession2,10400756,26/09/22 19:50,SoftDrink,3
Concession2,10400756,26/09/22 19:50,Beer,1
Concession2,10400756,26/09/22 19:50,Hamburger,1
Concession2,10400756,26/09/22 19:50,PizzaSlice,1
Concession8,10400757,26/09/22 19:50,BottledWater,1
Concession8,10400757,26/09/22 19:50,SoftDrink,1
Concession8,10400757,26/09/22 19:50,Beer,2
Concession8,10400757,26/09/22 19:50,Hotdog,1
Concession8,10400757,26/09/22 19:50,Hamburger,1
Concession8,10400757,26/09/22 19:50,Fries,1
Concession8,10400758,26/09/22 19:50,BottledWater,2
Concession8,10400758,26/09/22 19:50,Hotdog,3
Concession8,10400758,26/09/22 19:50,PizzaSlice,1
Concession4,10400760,26/09/22 19:50,Hotdog,1
Concession4,10400760,26/09/22 19:50,Hamburger,1
Concession4,10400760,26/09/22 19:50,PizzaSlice,2
Concession5,10400761,26/09/22 19:50,BottledWater,2
Concession5,10400761,26/09/22 19:50,Hotdog,4
Concession5,10400761,26/09/22 19:50,PizzaSlice,1
Concession5,10400761,26/09/22 19:50,Fries,1
Concession6,10400762,26/09/22 19:50,BottledWater,1
Concession6,10400762,26/09/22 19:50,Beer,1
Concession6,10400762,26/09/22 19:50,Hotdog,2
Concession1,10400763,26/09/22 19:50,BottledWater,2
Concession1,10400763,26/09/22 19:50,Beer,2
Concession1,10400763,26/09/22 19:50,Hamburger,1
Concession5,10400764,26/09/22 19:50,BottledWater,3
Concession5,10400764,26/09/22 19:50,Beer,1
Concession5,10400764,26/09/22 19:50,PizzaSlice,5
Concession5,10400764,26/09/22 19:50,Fries,1
Concession6,10400765,26/09/22 19:50,BottledWater,2
Concession6,10400765,26/09/22 19:50,Beer,1
Concession6,10400765,26/09/22 19:50,Hotdog,1
Concession2,10400766,26/09/22 19:50,BottledWater,1
Concession2,10400766,26/09/22 19:50,Hamburger,1
Concession7,10400767,26/09/22 19:50,BottledWater,3
Concession7,10400767,26/09/22 19:50,SoftDrink,1
Concession7,10400767,26/09/22 19:50,Beer,1
Concession7,10400767,26/09/22 19:50,Hotdog,2
Concession7,10400767,26/09/22 19:50,Fries,2
Concession2,10400768,26/09/22 19:50,BottledWater,1
Concession2,10400768,26/09/22 19:50,SoftDrink,1
Concession2,10400768,26/09/22 19:50,Beer,1
Concession2,10400768,26/09/22 19:50,Hotdog,1
Concession2,10400768,26/09/22 19:50,PizzaSlice,1
Concession4,10400769,26/09/22 19:50,Beer,1
Concession4,10400769,26/09/22 19:50,Hotdog,1
Concession4,10400769,26/09/22 19:50,Hamburger,1
Concession4,10400769,26/09/22 19:50,PizzaSlice,1
Concession1,10400770,26/09/22 19:50,Hotdog,1
Concession1,10400770,26/09/22 19:50,Hamburger,3
Concession1,10400770,26/09/22 19:50,PizzaSlice,1
Concession1,10400770,26/09/22 19:50,Fries,1
Concession3,10400771,26/09/22 19:50,BottledWater,1
Concession3,10400771,26/09/22 19:50,Hamburger,1
Concession3,10400771,26/09/22 19:50,PizzaSlice,1
Concession7,10400772,26/09/22 19:50,BottledWater,1
Concession7,10400772,26/09/22 19:50,SoftDrink,2
Concession7,10400772,26/09/22 19:50,Beer,1
Concession1,10400773,26/09/22 19:50,BottledWater,1
Concession1,10400773,26/09/22 19:50,SoftDrink,3
Concession1,10400773,26/09/22 19:50,Beer,1
Concession1,10400773,26/09/22 19:50,Hotdog,2
Concession1,10400773,26/09/22 19:50,Hamburger,3
Concession1,10400773,26/09/22 19:50,PizzaSlice,1
Concession1,10400773,26/09/22 19:50,Fries,2
Concession2,10400774,26/09/22 19:50,SoftDrink,2
Concession2,10400774,26/09/22 19:50,PizzaSlice,1
Concession4,10400775,26/09/22 19:51,BottledWater,1
Concession4,10400775,26/09/22 19:51,Beer,2
Concession4,10400775,26/09/22 19:51,Hotdog,1
Concession4,10400775,26/09/22 19:51,Hamburger,1
Concession4,10400775,26/09/22 19:51,PizzaSlice,1
Concession4,10400775,26/09/22 19:51,Fries,1
Concession3,10400776,26/09/22 19:51,Beer,1
Concession5,10400777,26/09/22 19:51,Beer,1
Concession5,10400777,26/09/22 19:51,Hotdog,1
Concession5,10400777,26/09/22 19:51,Hamburger,3
Concession5,10400777,26/09/22 19:51,PizzaSlice,1
Concession2,10400778,26/09/22 19:51,BottledWater,1
Concession3,10400779,26/09/22 19:51,BottledWater,1
Concession3,10400779,26/09/22 19:51,Beer,2
Concession3,10400779,26/09/22 19:51,Hamburger,2
Concession3,10400779,26/09/22 19:51,PizzaSlice,1
Concession3,10400779,26/09/22 19:51,Fries,1
Concession3,10400780,26/09/22 19:51,BottledWater,1
Concession3,10400780,26/09/22 19:51,Beer,2
Concession5,10400781,26/09/22 19:51,BottledWater,1
Concession3,10400782,26/09/22 19:51,BottledWater,1
Concession3,10400782,26/09/22 19:51,Beer,2
Concession3,10400782,26/09/22 19:51,Hotdog,1
Concession3,10400782,26/09/22 19:51,Hamburger,2
Concession3,10400782,26/09/22 19:51,PizzaSlice,2
Concession3,10400782,26/09/22 19:51,Fries,1
Concession7,10400783,26/09/22 19:51,SoftDrink,2
Concession7,10400783,26/09/22 19:51,Beer,2
Concession7,10400783,26/09/22 19:51,Hotdog,2
Concession7,10400783,26/09/22 19:51,PizzaSlice,3
Concession4,10400784,26/09/22 19:51,BottledWater,1
Concession4,10400784,26/09/22 19:51,SoftDrink,1
Concession2,10400785,26/09/22 19:51,Hotdog,1
Concession2,10400785,26/09/22 19:51,Hamburger,1
Concession2,10400785,26/09/22 19:51,PizzaSlice,1
Concession2,10400785,26/09/22 19:51,Fries,1
Concession6,10400786,26/09/22 19:51,BottledWater,2
Concession6,10400786,26/09/22 19:51,Beer,1
Concession6,10400786,26/09/22 19:51,PizzaSlice,2
Concession6,10400786,26/09/22 19:51,Fries,1
Concession6,10400787,26/09/22 19:51,Hotdog,1
Concession3,10400788,26/09/22 19:51,BottledWater,2
Concession3,10400788,26/09/22 19:51,SoftDrink,1
Concession7,10400789,26/09/22 19:51,BottledWater,1
Concession7,10400789,26/09/22 19:51,Beer,1
Concession7,10400789,26/09/22 19:51,Hotdog,1
Concession7,10400789,26/09/22 19:51,PizzaSlice,1
Concession7,10400789,26/09/22 19:51,Fries,1
Concession5,10400790,26/09/22 19:51,BottledWater,1
Concession5,10400790,26/09/22 19:51,SoftDrink,1
Concession5,10400790,26/09/22 19:51,Beer,1
Concession5,10400790,26/09/22 19:51,Hotdog,2
Concession6,10400791,26/09/22 19:51,BottledWater,1
Concession6,10400792,26/09/22 19:51,BottledWater,1
Concession6,10400792,26/09/22 19:51,SoftDrink,1
Concession6,10400792,26/09/22 19:51,Hotdog,1
Concession6,10400792,26/09/22 19:51,Hamburger,1
Concession6,10400792,26/09/22 19:51,Fries,1
Concession2,10400793,26/09/22 19:51,Beer,2
Concession8,10400794,26/09/22 19:51,Beer,1
Concession8,10400794,26/09/22 19:51,Hamburger,1
Concession1,10400795,26/09/22 19:51,BottledWater,1
Concession4,10400796,26/09/22 19:51,Beer,1
Concession5,10400797,26/09/22 19:51,BottledWater,1
Concession5,10400797,26/09/22 19:51,Beer,1
Concession5,10400797,26/09/22 19:51,Hotdog,2
Concession5,10400797,26/09/22 19:51,Hamburger,1
Concession5,10400797,26/09/22 19:51,PizzaSlice,1
Concession5,10400797,26/09/22 19:51,Fries,1
Concession8,10400798,26/09/22 19:52,Hamburger,1
Concession8,10400798,26/09/22 19:52,PizzaSlice,1
Concession6,10400799,26/09/22 19:52,BottledWater,2
Concession6,10400799,26/09/22 19:52,SoftDrink,1
Concession6,10400799,26/09/22 19:52,Hotdog,4
Concession2,10400800,26/09/22 19:52,Beer,1
Concession4,10400801,26/09/22 19:52,Beer,1
Concession4,10400801,26/09/22 19:52,Hotdog,1
Concession4,10400801,26/09/22 19:52,Hamburger,1
Concession4,10400801,26/09/22 19:52,PizzaSlice,4
Concession4,10400801,26/09/22 19:52,Fries,1
Concession6,10400803,26/09/22 19:52,BottledWater,3
Concession6,10400803,26/09/22 19:52,Hamburger,1
Concession1,10400804,26/09/22 19:52,BottledWater,1
Concession1,10400804,26/09/22 19:52,SoftDrink,1
Concession1,10400804,26/09/22 19:52,Hotdog,1
Concession1,10400804,26/09/22 19:52,Hamburger,1
Concession1,10400804,26/09/22 19:52,PizzaSlice,1
Concession1,10400804,26/09/22 19:52,Fries,1
Concession7,10400805,26/09/22 19:52,Hamburger,1
Concession7,10400805,26/09/22 19:52,PizzaSlice,3
Concession8,10400806,26/09/22 19:52,Beer,2
Concession1,10400807,26/09/22 19:52,BottledWater,2
Concession1,10400807,26/09/22 19:52,SoftDrink,1
Concession1,10400808,26/09/22 19:52,BottledWater,2
Concession1,10400808,26/09/22 19:52,Hamburger,1
Concession1,10400808,26/09/22 19:52,PizzaSlice,1
Concession1,10400808,26/09/22 19:52,Fries,1
Concession3,10400809,26/09/22 19:52,Beer,1
Concession5,10400810,26/09/22 19:52,Hotdog,1
Concession5,10400810,26/09/22 19:52,Hamburger,4
Concession5,10400810,26/09/22 19:52,PizzaSlice,1
Concession3,10400811,26/09/22 19:52,BottledWater,1
Concession3,10400811,26/09/22 19:52,Beer,1
Concession4,10400812,26/09/22 19:52,BottledWater,1
Concession4,10400812,26/09/22 19:52,SoftDrink,1
Concession4,10400812,26/09/22 19:52,Beer,1
Concession2,10400813,26/09/22 19:52,BottledWater,1
Concession2,10400813,26/09/22 19:52,Beer,2
Concession8,10400814,26/09/22 19:52,BottledWater,1
Concession8,10400814,26/09/22 19:52,SoftDrink,1
Concession8,10400814,26/09/22 19:52,Beer,1
Concession8,10400814,26/09/22 19:52,Hotdog,1
Concession2,10400815,26/09/22 19:52,BottledWater,1
Concession2,10400815,26/09/22 19:52,Beer,1
Concession2,10400816,26/09/22 19:52,Hamburger,1
Concession2,10400816,26/09/22 19:52,PizzaSlice,1
Concession2,10400816,26/09/22 19:52,Fries,1
Concession6,10400817,26/09/22 19:52,BottledWater,2
Concession6,10400817,26/09/22 19:52,SoftDrink,2
Concession6,10400817,26/09/22 19:52,Beer,2
Concession6,10400817,26/09/22 19:52,Hotdog,1
Concession6,10400817,26/09/22 19:52,Fries,1
Concession7,10400818,26/09/22 19:52,Beer,1
Concession8,10400819,26/09/22 19:52,BottledWater,1
Concession8,10400819,26/09/22 19:52,SoftDrink,2
Concession2,10400820,26/09/22 19:52,Hotdog,2
Concession2,10400820,26/09/22 19:52,Hamburger,1
Concession2,10400820,26/09/22 19:52,PizzaSlice,1
Concession8,10400821,26/09/22 19:52,BottledWater,1
Concession8,10400821,26/09/22 19:52,SoftDrink,1
Concession8,10400821,26/09/22 19:52,Beer,2
Concession8,10400821,26/09/22 19:52,Hotdog,1
Concession8,10400821,26/09/22 19:52,Fries,1
Concession3,10400822,26/09/22 19:52,BottledWater,2
Concession3,10400822,26/09/22 19:52,Beer,1
Concession3,10400822,26/09/22 19:52,Hotdog,1
Concession4,10400823,26/09/22 19:52,BottledWater,1
Concession4,10400823,26/09/22 19:52,Beer,2
Concession4,10400824,26/09/22 19:52,Beer,1
Concession4,10400824,26/09/22 19:52,Hamburger,1
Concession4,10400824,26/09/22 19:52,PizzaSlice,2
Concession7,10400825,26/09/22 19:52,BottledWater,2
Concession7,10400825,26/09/22 19:52,SoftDrink,2
Concession7,10400825,26/09/22 19:52,Beer,2
Concession7,10400825,26/09/22 19:52,Hotdog,1
Concession7,10400825,26/09/22 19:52,PizzaSlice,1
Concession1,10400826,26/09/22 19:52,BottledWater,2
Concession1,10400826,26/09/22 19:52,SoftDrink,1
Concession6,10400827,26/09/22 19:52,BottledWater,2
Concession6,10400827,26/09/22 19:52,Hotdog,2
Concession7,10400828,26/09/22 19:52,Beer,2
Concession7,10400828,26/09/22 19:52,PizzaSlice,2
Concession7,10400828,26/09/22 19:52,Fries,1
Concession3,10400829,26/09/22 19:53,BottledWater,1
Concession3,10400829,26/09/22 19:53,Beer,2
Concession3,10400829,26/09/22 19:53,Hotdog,2
Concession3,10400829,26/09/22 19:53,Hamburger,1
Concession3,10400829,26/09/22 19:53,PizzaSlice,1
Concession3,10400829,26/09/22 19:53,Fries,1
Concession3,10400830,26/09/22 19:53,Beer,1
Concession3,10400830,26/09/22 19:53,Hotdog,1
Concession3,10400830,26/09/22 19:53,Hamburger,1
Concession3,10400830,26/09/22 19:53,PizzaSlice,1
Concession7,10400831,26/09/22 19:53,BottledWater,2
Concession7,10400831,26/09/22 19:53,Beer,1
Concession7,10400831,26/09/22 19:53,Hotdog,2
Concession7,10400831,26/09/22 19:53,PizzaSlice,1
Concession8,10400832,26/09/22 19:53,SoftDrink,1
Concession8,10400832,26/09/22 19:53,Hotdog,1
Concession8,10400832,26/09/22 19:53,Hamburger,1
Concession8,10400832,26/09/22 19:53,PizzaSlice,2
Concession8,10400832,26/09/22 19:53,Fries,2
Concession6,10400833,26/09/22 19:53,Beer,2
Concession2,10400834,26/09/22 19:53,SoftDrink,1
Concession2,10400834,26/09/22 19:53,Beer,1
Concession5,10400835,26/09/22 19:53,BottledWater,1
Concession5,10400835,26/09/22 19:53,Beer,1
Concession4,10400836,26/09/22 19:53,BottledWater,1
Concession4,10400836,26/09/22 19:53,SoftDrink,1
Concession4,10400836,26/09/22 19:53,Beer,1
Concession2,10400837,26/09/22 19:53,BottledWater,1
Concession2,10400837,26/09/22 19:53,Beer,1
Concession2,10400837,26/09/22 19:53,Hotdog,1
Concession2,10400837,26/09/22 19:53,Hamburger,1
Concession2,10400837,26/09/22 19:53,PizzaSlice,1
Concession1,10400838,26/09/22 19:53,BottledWater,1
Concession1,10400838,26/09/22 19:53,SoftDrink,2
Concession1,10400838,26/09/22 19:53,Beer,1
Concession1,10400838,26/09/22 19:53,PizzaSlice,1
Concession5,10400839,26/09/22 19:53,BottledWater,1
Concession2,10400840,26/09/22 19:53,Fries,1
Concession1,10400841,26/09/22 19:53,BottledWater,3
Concession1,10400841,26/09/22 19:53,Hamburger,1
Concession2,10400842,26/09/22 19:53,BottledWater,2
Concession2,10400842,26/09/22 19:53,Beer,2
Concession2,10400842,26/09/22 19:53,Hamburger,2
Concession2,10400842,26/09/22 19:53,PizzaSlice,1
Concession3,10400843,26/09/22 19:53,BottledWater,1
Concession3,10400843,26/09/22 19:53,SoftDrink,1
Concession3,10400843,26/09/22 19:53,Hamburger,1
Concession3,10400843,26/09/22 19:53,Fries,1
Concession5,10400844,26/09/22 19:53,SoftDrink,1
Concession5,10400844,26/09/22 19:53,Hotdog,1
Concession5,10400844,26/09/22 19:53,Hamburger,1
Concession5,10400844,26/09/22 19:53,PizzaSlice,4
Concession5,10400844,26/09/22 19:53,Fries,1
Concession1,10400846,26/09/22 19:53,BottledWater,1
Concession1,10400846,26/09/22 19:53,SoftDrink,1
Concession1,10400846,26/09/22 19:53,Beer,1
Concession5,10400847,26/09/22 19:53,BottledWater,1
Concession5,10400847,26/09/22 19:53,Hotdog,1
Concession5,10400847,26/09/22 19:53,PizzaSlice,1
Concession8,10400848,26/09/22 19:53,Hotdog,1
Concession8,10400848,26/09/22 19:53,Hamburger,1
Concession8,10400848,26/09/22 19:53,PizzaSlice,1
Concession5,10400849,26/09/22 19:53,BottledWater,1
Concession5,10400849,26/09/22 19:53,SoftDrink,1
Concession5,10400849,26/09/22 19:53,Beer,2
Concession5,10400849,26/09/22 19:53,Hotdog,2
Concession5,10400849,26/09/22 19:53,Hamburger,1
Concession5,10400849,26/09/22 19:53,PizzaSlice,1
Concession4,10400850,26/09/22 19:53,BottledWater,1
Concession4,10400850,26/09/22 19:53,Beer,1
Concession3,10400851,26/09/22 19:53,BottledWater,1
Concession3,10400851,26/09/22 19:53,Beer,2
Concession8,10400852,26/09/22 19:53,BottledWater,3
Concession8,10400852,26/09/22 19:53,SoftDrink,1
Concession4,10400853,26/09/22 19:53,Beer,1
Concession4,10400853,26/09/22 19:53,Hotdog,1
Concession4,10400853,26/09/22 19:53,Hamburger,1
Concession4,10400853,26/09/22 19:53,PizzaSlice,2
Concession4,10400854,26/09/22 19:53,Beer,1
Concession4,10400854,26/09/22 19:53,Hotdog,1
Concession4,10400854,26/09/22 19:53,Hamburger,1
Concession4,10400854,26/09/22 19:53,PizzaSlice,3
Concession4,10400854,26/09/22 19:53,Fries,1
Concession6,10400855,26/09/22 19:54,BottledWater,1
Concession6,10400855,26/09/22 19:54,Hotdog,2
Concession6,10400855,26/09/22 19:54,PizzaSlice,2
Concession7,10400856,26/09/22 19:54,Hamburger,1
Concession7,10400856,26/09/22 19:54,PizzaSlice,3
Concession6,10400857,26/09/22 19:54,Hotdog,1
Concession6,10400857,26/09/22 19:54,PizzaSlice,1
Concession2,10400858,26/09/22 19:54,BottledWater,1
Concession2,10400858,26/09/22 19:54,Beer,2
Concession2,10400859,26/09/22 19:54,BottledWater,1
Concession2,10400859,26/09/22 19:54,SoftDrink,1
Concession2,10400859,26/09/22 19:54,Hamburger,1
Concession2,10400859,26/09/22 19:54,PizzaSlice,1
Concession7,10400860,26/09/22 19:54,BottledWater,1
Concession7,10400860,26/09/22 19:54,Beer,1
Concession7,10400860,26/09/22 19:54,Hotdog,5
Concession7,10400860,26/09/22 19:54,Hamburger,3
Concession7,10400860,26/09/22 19:54,Fries,1
Concession6,10400861,26/09/22 19:54,Hamburger,1
Concession6,10400861,26/09/22 19:54,PizzaSlice,1
Concession4,10400862,26/09/22 19:54,Beer,1
Concession4,10400862,26/09/22 19:54,Hotdog,1
Concession4,10400862,26/09/22 19:54,PizzaSlice,2
Concession4,10400862,26/09/22 19:54,Fries,1
Concession5,10400863,26/09/22 19:54,Beer,1
Concession5,10400863,26/09/22 19:54,Hotdog,1
Concession5,10400863,26/09/22 19:54,Hamburger,1
Concession5,10400863,26/09/22 19:54,PizzaSlice,3
Concession5,10400863,26/09/22 19:54,Fries,1
Concession1,10400864,26/09/22 19:54,BottledWater,2
Concession1,10400864,26/09/22 19:54,SoftDrink,1
Concession1,10400864,26/09/22 19:54,Hamburger,1
Concession1,10400864,26/09/22 19:54,PizzaSlice,1
Concession3,10400865,26/09/22 19:54,Beer,1
Concession4,10400866,26/09/22 19:54,Beer,1
Concession4,10400866,26/09/22 19:54,Hotdog,2
Concession4,10400866,26/09/22 19:54,Hamburger,1
Concession4,10400866,26/09/22 19:54,PizzaSlice,1
Concession4,10400866,26/09/22 19:54,Fries,1
Concession5,10400867,26/09/22 19:54,BottledWater,1
Concession7,10400869,26/09/22 19:54,BottledWater,2
Concession7,10400869,26/09/22 19:54,Beer,1
Concession7,10400869,26/09/22 19:54,Hamburger,1
Concession8,10400870,26/09/22 19:54,BottledWater,1
Concession8,10400870,26/09/22 19:54,SoftDrink,3
Concession8,10400870,26/09/22 19:54,Hotdog,1
Concession8,10400870,26/09/22 19:54,Hamburger,4
Concession8,10400870,26/09/22 19:54,PizzaSlice,1
Concession6,10400871,26/09/22 19:54,BottledWater,1
Concession6,10400871,26/09/22 19:54,SoftDrink,1
Concession6,10400871,26/09/22 19:54,Hotdog,1
Concession6,10400871,26/09/22 19:54,PizzaSlice,1
Concession1,10400872,26/09/22 19:54,Hotdog,2
Concession1,10400872,26/09/22 19:54,Hamburger,3
Concession1,10400872,26/09/22 19:54,PizzaSlice,1
Concession1,10400872,26/09/22 19:54,Fries,2
Concession8,10400873,26/09/22 19:54,BottledWater,2
Concession8,10400873,26/09/22 19:54,SoftDrink,1
Concession8,10400873,26/09/22 19:54,Beer,1
Concession8,10400873,26/09/22 19:54,Hotdog,2
Concession8,10400873,26/09/22 19:54,PizzaSlice,3
Concession8,10400873,26/09/22 19:54,Fries,1
Concession8,10400874,26/09/22 19:54,BottledWater,1
Concession8,10400874,26/09/22 19:54,SoftDrink,1
Concession8,10400874,26/09/22 19:54,Hotdog,1
Concession8,10400874,26/09/22 19:54,Fries,1
Concession6,10400876,26/09/22 19:54,BottledWater,1
Concession6,10400876,26/09/22 19:54,Beer,1
Concession6,10400876,26/09/22 19:54,PizzaSlice,2
Concession6,10400876,26/09/22 19:54,Fries,1
Concession3,10400877,26/09/22 19:54,Beer,1
Concession8,10400878,26/09/22 19:54,Hotdog,2
Concession8,10400878,26/09/22 19:54,Hamburger,1
Concession8,10400878,26/09/22 19:54,PizzaSlice,1
Concession7,10400879,26/09/22 19:54,BottledWater,1
Concession7,10400879,26/09/22 19:54,SoftDrink,2
Concession7,10400879,26/09/22 19:54,Beer,1
Concession7,10400879,26/09/22 19:54,Hotdog,1
Concession2,10400880,26/09/22 19:54,BottledWater,3
Concession2,10400880,26/09/22 19:54,SoftDrink,2
Concession3,10400881,26/09/22 19:54,BottledWater,1
Concession3,10400881,26/09/22 19:54,Hamburger,1
Concession3,10400881,26/09/22 19:54,PizzaSlice,1
Concession3,10400881,26/09/22 19:54,Fries,1
Concession5,10400882,26/09/22 19:54,BottledWater,1
Concession5,10400882,26/09/22 19:54,Beer,2
Concession6,10400883,26/09/22 19:54,BottledWater,1
Concession6,10400883,26/09/22 19:54,Beer,1
Concession6,10400883,26/09/22 19:54,Hotdog,1
Concession6,10400883,26/09/22 19:54,Hamburger,1
Concession6,10400883,26/09/22 19:54,Fries,1
Concession1,10400884,26/09/22 19:54,BottledWater,2
Concession1,10400884,26/09/22 19:54,Beer,1
Concession3,10400885,26/09/22 19:54,Beer,1
Concession2,10400886,26/09/22 19:54,BottledWater,1
Concession2,10400886,26/09/22 19:54,SoftDrink,1
Concession1,10400887,26/09/22 19:55,Hotdog,1
Concession1,10400887,26/09/22 19:55,Hamburger,1
Concession7,10400888,26/09/22 19:55,BottledWater,1
Concession7,10400888,26/09/22 19:55,SoftDrink,2
Concession7,10400888,26/09/22 19:55,Beer,2
Concession7,10400888,26/09/22 19:55,Hotdog,2
Concession7,10400888,26/09/22 19:55,PizzaSlice,2
Concession7,10400888,26/09/22 19:55,Fries,1
Concession2,10400889,26/09/22 19:55,BottledWater,2
Concession2,10400889,26/09/22 19:55,Beer,1
Concession2,10400889,26/09/22 19:55,Hamburger,1
Concession6,10400890,26/09/22 19:55,BottledWater,1
Concession6,10400890,26/09/22 19:55,Beer,1
Concession6,10400890,26/09/22 19:55,Hotdog,2
Concession6,10400890,26/09/22 19:55,Hamburger,1
Concession6,10400890,26/09/22 19:55,PizzaSlice,3
Concession6,10400890,26/09/22 19:55,Fries,1
Concession3,10400891,26/09/22 19:55,BottledWater,1
Concession3,10400891,26/09/22 19:55,Beer,2
Concession3,10400892,26/09/22 19:55,BottledWater,1
Concession3,10400892,26/09/22 19:55,Beer,1
Concession3,10400892,26/09/22 19:55,Hotdog,1
Concession3,10400892,26/09/22 19:55,Hamburger,1
Concession3,10400892,26/09/22 19:55,PizzaSlice,2
Concession5,10400893,26/09/22 19:55,Beer,1
Concession4,10400894,26/09/22 19:55,SoftDrink,1
Concession3,10400895,26/09/22 19:55,Beer,2
Concession2,10400896,26/09/22 19:55,BottledWater,1
Concession2,10400896,26/09/22 19:55,SoftDrink,1
Concession4,10400897,26/09/22 19:55,BottledWater,1
Concession4,10400897,26/09/22 19:55,Beer,1
Concession4,10400897,26/09/22 19:55,Hotdog,1
Concession4,10400897,26/09/22 19:55,PizzaSlice,2
Concession4,10400898,26/09/22 19:55,BottledWater,2
Concession1,10400899,26/09/22 19:55,BottledWater,2
Concession1,10400899,26/09/22 19:55,Hamburger,1
Concession1,10400899,26/09/22 19:55,PizzaSlice,2
Concession2,10400900,26/09/22 19:55,Hamburger,1
Concession2,10400900,26/09/22 19:55,PizzaSlice,1
Concession1,10400901,26/09/22 19:55,BottledWater,2
Concession3,10400902,26/09/22 19:55,Beer,1
Concession6,10400903,26/09/22 19:55,BottledWater,3
Concession6,10400903,26/09/22 19:55,Hotdog,1
Concession6,10400903,26/09/22 19:55,Hamburger,1
Concession6,10400903,26/09/22 19:55,PizzaSlice,1
Concession7,10400904,26/09/22 19:55,BottledWater,2
Concession7,10400904,26/09/22 19:55,SoftDrink,2
Concession7,10400904,26/09/22 19:55,Beer,2
Concession6,10400905,26/09/22 19:55,BottledWater,2
Concession6,10400905,26/09/22 19:55,PizzaSlice,5
Concession8,10400906,26/09/22 19:55,PizzaSlice,1
Concession8,10400906,26/09/22 19:55,Fries,1
Concession5,10400907,26/09/22 19:55,BottledWater,3
Concession5,10400907,26/09/22 19:55,Beer,1
Concession5,10400908,26/09/22 19:55,Beer,1
Concession5,10400908,26/09/22 19:55,Hotdog,1
Concession5,10400908,26/09/22 19:55,Hamburger,3
Concession5,10400908,26/09/22 19:55,PizzaSlice,1
Concession5,10400908,26/09/22 19:55,Fries,1
Concession1,10400909,26/09/22 19:55,Hotdog,2
Concession1,10400909,26/09/22 19:55,Hamburger,1
Concession1,10400909,26/09/22 19:55,PizzaSlice,2
Concession1,10400909,26/09/22 19:55,Fries,1
Concession4,10400910,26/09/22 19:55,BottledWater,1
Concession4,10400910,26/09/22 19:55,Beer,1
Concession4,10400910,26/09/22 19:55,Hotdog,1
Concession4,10400910,26/09/22 19:55,Hamburger,1
Concession4,10400910,26/09/22 19:55,PizzaSlice,1
Concession4,10400910,26/09/22 19:55,Fries,1
Concession4,10400911,26/09/22 19:55,Beer,2
Concession5,10400912,26/09/22 19:55,BottledWater,2
Concession5,10400912,26/09/22 19:55,SoftDrink,2
Concession5,10400912,26/09/22 19:55,Beer,1
Concession5,10400912,26/09/22 19:55,Hotdog,1
